replica_id,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,ra_deg,dec_deg
1011,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1012,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1013,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1014,-576529407.585056,461412197.943099,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1015,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1016,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1017,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1018,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1019,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1020,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1021,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1022,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1023,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1024,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1025,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1026,-576529407.585047,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1027,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1028,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1029,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1030,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1031,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1032,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1033,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1034,-576529407.585046,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1035,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1036,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1037,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1038,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1039,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1040,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1041,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1042,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1043,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1044,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1045,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1046,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1047,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1048,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1049,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1050,-576529407.585047,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1051,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1052,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1053,-576529407.585058,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1054,-576529407.585062,461412197.943103,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1055,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1056,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1057,-576529407.585043,461412197.943091,378324639.315427,13.907903,-54.401208,-31.346580,131.130432,30.903548
1058,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1059,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1060,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1061,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1062,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1063,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1064,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1065,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1066,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1067,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1068,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1069,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1070,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1071,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1072,-576529407.585044,461412197.943091,378324639.315427,13.907903,-54.401208,-31.346580,131.130432,30.903548
1073,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1074,-576529407.585047,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1075,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1076,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1077,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1078,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1079,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1080,-576529407.585047,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1081,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1082,-576529407.585061,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1083,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1084,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1085,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1086,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1087,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1088,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1089,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1090,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1091,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1092,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1093,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1094,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1095,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1096,-576529407.585061,461412197.943103,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1097,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1098,-576529407.585049,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1099,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1100,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1101,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1102,-576529407.585043,461412197.943091,378324639.315427,13.907903,-54.401208,-31.346580,131.130432,30.903548
1103,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1104,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1105,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1106,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1107,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1108,-576529407.585047,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1109,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1110,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1111,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1112,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1113,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1114,-576529407.585042,461412197.943090,378324639.315427,13.907903,-54.401208,-31.346580,131.130432,30.903548
1115,-576529407.585045,461412197.943092,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1116,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1117,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1118,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1119,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1120,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1121,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1122,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1123,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1124,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1125,-576529407.585049,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1126,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1127,-576529407.585063,461412197.943104,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1128,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1129,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1130,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1131,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1132,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1133,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1134,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1135,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1136,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1137,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1138,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1139,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1140,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1141,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1142,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1143,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1144,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1145,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1146,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1147,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1148,-576529407.585047,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1149,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1150,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1151,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1152,-576529407.585058,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1153,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1154,-576529407.585060,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1155,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1156,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1157,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1158,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1159,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1160,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1161,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1162,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1163,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1164,-576529407.585058,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1165,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1166,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1167,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1168,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1169,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1170,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1171,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1172,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1173,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1174,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1175,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1176,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1177,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1178,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1179,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1180,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1181,-576529407.585045,461412197.943092,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1182,-576529407.585047,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1183,-576529407.585047,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1184,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1185,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1186,-576529407.585045,461412197.943092,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1187,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1188,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1189,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1190,-576529407.585045,461412197.943092,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1191,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1192,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1193,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1194,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1195,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1196,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1197,-576529407.585062,461412197.943103,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1198,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1199,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1200,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1201,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1202,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1203,-576529407.585046,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1204,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1205,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1206,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1207,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1208,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1209,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1210,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1211,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1212,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1213,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1214,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1215,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1216,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1217,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1218,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1219,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1220,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1221,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1222,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1223,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1224,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1225,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1226,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1227,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1228,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1229,-576529407.585058,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1230,-576529407.585058,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1231,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1232,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1233,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1234,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1235,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1236,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1237,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1238,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1239,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1240,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1241,-576529407.585060,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1242,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1243,-576529407.585064,461412197.943104,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1244,-576529407.585060,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1245,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1246,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1247,-576529407.585058,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1248,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1249,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1250,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1251,-576529407.585061,461412197.943103,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1252,-576529407.585058,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1253,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1254,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1255,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1256,-576529407.585061,461412197.943103,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1257,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1258,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1259,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1260,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1261,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1262,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1263,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1264,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1265,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1266,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1267,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1268,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1269,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1270,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1271,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1272,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1273,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1274,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1275,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1276,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1277,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1278,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
